JOBID        USER    ACCOUNT              STATE        CPU MIN_ME         TIME END_TIME             NODELIST(REASON)
22563042     madero  weddigen.ki.uzh      RUNNING        8 62850M      1:46:14 2025-07-25T09:55:33  u20-chaiam0-611
22568598     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568597     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568596     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568595     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568594     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568593     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568592     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568591     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568590     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568589     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568588     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568587     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568586     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568585     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568584     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568583     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568582     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568581     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568580     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568579     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568578     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568577     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568576     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568575     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568574     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568573     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568572     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568571     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568570     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568569     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568568     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568567     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568566     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568565     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568564     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568563     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568562     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568561     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568560     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568559     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568558     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568557     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568556     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568555     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568554     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568553     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568552     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568551     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568550     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568549     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568548     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568547     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568546     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568545     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568544     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568543     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568542     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568541     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568540     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568539     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568538     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568537     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568536     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568535     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568534     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568533     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568532     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568531     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568530     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568529     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568528     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568527     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568526     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568525     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568524     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568523     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568522     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568521     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568520     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568519     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568518     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568517     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
22568516     ncanta  regli.med.uzh        PENDING        1    32G         0:00 N/A                  (Priority)
